number,value,datetime_start,datetime_complete,duration,params_bagging_fraction,params_feature_fraction,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,user_attrs_accuracy,user_attrs_f1,user_attrs_precision,user_attrs_recall,user_attrs_roc_auc,state
48,0.8320018421192609,2026-06-01 20:33:36.751551,2026-06-01 20:33:57.587553,0 days 00:00:20.836002,0.8677770127326152,0.8785969469580253,0.05759941564361771,12,50,0.06119254252559861,760,239,3.0148798417593364e-06,9.885920911402805e-06,0.8753382601555342,0.8320018421192609,0.833543265349264,0.8305051894278882,0.9482621860705743,COMPLETE
49,0.8319950227922789,2026-06-01 20:33:57.596278,2026-06-01 20:34:24.080653,0 days 00:00:26.484375,0.892971579859491,0.6521826332905567,0.016707676811960528,16,80,0.02600883164204533,1120,151,3.2089222638564245e-05,3.037526904251372e-08,0.8725373685691058,0.8319950227922789,0.815492580042557,0.8492026607647364,0.9482970154892622,COMPLETE
50,0.8319764227679731,2026-06-01 20:34:24.089948,2026-06-01 20:34:39.570078,0 days 00:00:15.480130,0.9285930051994353,0.6868615385533149,0.08086688388005529,12,40,0.04891241784539248,700,175,0.0004905344052477177,1.0873575450840493e-08,0.8752434983764127,0.8319764227679731,0.8329730610602958,0.8310151237036627,0.9486679334653901,COMPLETE
51,0.8334602188860725,2026-06-01 20:34:39.579383,2026-06-01 20:35:00.797913,0 days 00:00:21.218530,0.9171666112247505,0.6911046329397158,0.05172937619766912,16,50,0.035814641138216724,880,191,8.21218918495694e-05,1.1263413362531397e-07,0.8761701223017025,0.8334602188860725,0.833272907127983,0.8336780918745831,0.9489943322861359,COMPLETE
52,0.833155833716262,2026-06-01 20:35:00.806434,2026-06-01 20:35:23.754742,0 days 00:00:22.948308,0.9356095755938572,0.6678504698247428,0.05527075936760392,16,60,0.037110702618916476,1000,175,6.254612281814821e-05,2.0767546177380067e-07,0.8761701189754673,0.833155833716262,0.8345115442740831,0.8318366807361453,0.9488353699754081,COMPLETE
53,0.833836250863032,2026-06-01 20:35:23.763911,2026-06-01 20:35:45.715678,0 days 00:00:21.951767,0.9107325944614315,0.7336030345899561,0.044059868149940846,16,50,0.010594924585121249,900,191,0.005584140159498562,2.7055948439942872e-08,0.8763175383836296,0.833836250863032,0.8327560001644193,0.8349529227488214,0.949332913179493,COMPLETE
54,0.8339831309059375,2026-06-01 20:35:45.724875,2026-06-01 20:36:07.146239,0 days 00:00:21.421364,0.9017783523575054,0.7602267489678994,0.04559360558576338,16,50,0.009408586083668811,800,215,0.006357372269368807,3.10728252205163e-08,0.8764860088689618,0.8339831309059375,0.8333039059871767,0.8346979243121476,0.9493360810554807,COMPLETE
55,0.832693364990849,2026-06-01 20:36:07.155387,2026-06-01 20:36:28.532584,0 days 00:00:21.377197,0.9023764975224923,0.7574278189440533,0.04427477513685255,16,50,0.008402682746155675,800,215,0.004725246905939266,2.1887160065542494e-08,0.8755383312055142,0.832693364990849,0.8320779765352692,0.8333380931564851,0.9493282779670786,COMPLETE
56,0.8345182660771856,2026-06-01 20:36:28.541693,2026-06-01 20:36:43.087673,0 days 00:00:14.545980,0.7228171830668704,0.7388834925842896,0.0466139197669853,16,40,0.001772369758817588,500,231,0.11893493554891128,2.836159201002336e-08,0.8760858830675543,0.8345182660771856,0.8284996820205573,0.8406471085750041,0.9486155788785581,COMPLETE
57,0.8333332535295525,2026-06-01 20:36:43.101605,2026-06-01 20:36:59.181723,0 days 00:00:16.080118,0.763471106615233,0.8014202732495953,0.03765640743153959,16,40,0.00015948079149294588,520,239,0.4545892652511416,3.022756508775878e-08,0.8749065470944196,0.8333332535295525,0.8254275771751454,0.8414120196190616,0.9487189364173273,COMPLETE
58,0.8297349311544302,2026-06-01 20:36:59.190770,2026-06-01 20:37:10.078290,0 days 00:00:10.887520,0.7234035576047556,0.7582866251255617,0.03459788097520702,10,40,0.013587463102165723,480,231,0.02661545193386972,6.045701267116826e-08,0.8704314189820104,0.8297349311544302,0.810955282243213,0.8494292519412338,0.9467434396748621,COMPLETE
59,0.8325853453740724,2026-06-01 20:37:10.087719,2026-06-01 20:37:27.792878,0 days 00:00:17.705159,0.7344253847230353,0.7405002476341755,0.04156028469713499,16,60,0.00668917185537324,600,223,0.09697696967648439,2.1996043932714305e-08,0.8746749060811555,0.8325853453740724,0.8268060290801125,0.8384657565008434,0.9483788992685515,COMPLETE
60,0.833381669202284,2026-06-01 20:37:27.801850,2026-06-01 20:37:39.738659,0 days 00:00:11.936809,0.8845352650262461,0.7304357466215156,0.046679298981871495,16,70,0.021652383924292598,420,215,0.01654268655122002,5.279362046512185e-07,0.8745064182994003,0.833381669202284,0.8226539581665334,0.8444149239105072,0.9486646538707583,COMPLETE
61,0.8338678636054704,2026-06-01 20:37:39.747425,2026-06-01 20:38:02.911336,0 days 00:00:23.163911,0.9368689577789832,0.7041892825700063,0.04389465175781757,16,50,0.0055124765086628225,900,191,0.6818973192525122,7.608147778867431e-08,0.87613853737036,0.8338678636054704,0.8314268739636826,0.8363410696758997,0.9491826155443573,COMPLETE
62,0.8312535427544914,2026-06-01 20:38:02.920434,2026-06-01 20:38:26.189952,0 days 00:00:23.269518,0.7040766849574518,0.7096051037510371,0.04334609416707431,16,40,0.005820436821684732,840,191,2.0735616857677353,5.161922278929456e-08,0.873642991511924,0.8312535427544914,0.8252777148383542,0.837332547820465,0.9472827738206524,COMPLETE
63,0.8350010176226625,2026-06-01 20:38:26.199136,2026-06-01 20:38:47.828308,0 days 00:00:21.629172,0.9368401408856851,0.7050540087275022,0.03614452179978777,16,30,0.00038917897563532644,900,199,0.17907993109455653,1.0008083775580569e-08,0.8769703822201054,0.8350010176226625,0.8324570680247829,0.8375875631103314,0.9501237633608236,COMPLETE
64,0.8350363283905948,2026-06-01 20:38:47.842052,2026-06-01 20:39:08.475463,0 days 00:00:20.633411,0.9371800873114492,0.7021818636375712,0.035987291031441125,16,30,0.0022934061939038773,820,199,0.4389828572646809,1.250554921105597e-08,0.8767281893909985,0.8350363283905948,0.8307112152452131,0.8394289598031754,0.9497810231067593,COMPLETE
65,0.8282111667372591,2026-06-01 20:39:08.491287,2026-06-01 20:39:22.705456,0 days 00:00:14.214169,0.6928547759898542,0.8211655277978507,0.029988316244736513,8,30,5.738486366127851e-06,800,207,0.24827021394329762,1.0771919475359432e-08,0.8688940720015014,0.8282111667372591,0.8072633848866899,0.850307500706522,0.9460072730567562,COMPLETE
66,0.8369220952910704,2026-06-01 20:39:22.713624,2026-06-01 20:39:40.649076,0 days 00:00:17.935452,0.9395741417975456,0.7659835065473345,0.0357854370427186,16,20,0.01945967111349957,680,231,0.06683885431995322,2.3440230055724078e-08,0.8782550088371815,0.8369220952910704,0.833381736716097,0.8405337925221642,0.9501171532544125,COMPLETE
67,0.8347378334530232,2026-06-01 20:39:40.663313,2026-06-01 20:39:59.710338,0 days 00:00:19.047025,0.9458458095639878,0.787232825232505,0.02647934302471851,14,20,0.0163720991792468,680,247,0.08575192252890472,1.8289174135003038e-08,0.8760016444986531,0.8347378334530232,0.827081119599489,0.8425735609240487,0.94976126214998,COMPLETE
68,0.8344945370233923,2026-06-01 20:39:59.719271,2026-06-01 20:40:18.747999,0 days 00:00:19.028728,0.7478814249475721,0.7949617909087635,0.028283515707883813,14,20,0.017863694672657287,660,247,0.0716236197211401,1.708245603115452e-08,0.8759490025029174,0.8344945370233923,0.82768471486486,0.8414403931728525,0.9494063853465343,COMPLETE
69,0.8338339466760254,2026-06-01 20:40:18.756161,2026-06-01 20:40:36.933414,0 days 00:00:18.177253,0.7403013513111502,0.7844164111191942,0.027552530337550132,14,20,0.017290621492365925,620,247,0.06674354326946143,0.005844776231562959,0.8753382804455687,0.8338339466760254,0.8262761874759459,0.8415537260788852,0.9492104823236227,COMPLETE
70,0.8322935810646168,2026-06-01 20:40:36.942767,2026-06-01 20:40:58.167468,0 days 00:00:21.224701,0.7406317765235173,0.8159517256104608,0.02319875921885535,14,20,0.022276787181523743,680,255,1.6517262733910665,2.7138966241245305e-07,0.8734745180329804,0.8322935810646168,0.8202153424266795,0.8447549467045948,0.9480916998642693,COMPLETE
71,0.8349900785700749,2026-06-01 20:40:58.176518,2026-06-01 20:41:13.543229,0 days 00:00:15.366711,0.9492306406514284,0.790596439516189,0.036241397172177996,14,10,0.014117559386209486,540,247,0.5275343212826119,1.5408788217950787e-08,0.8764123084783391,0.8349900785700749,0.8287764258668807,0.8413270265604343,0.9495004115764246,COMPLETE
72,0.8347335185910462,2026-06-01 20:41:13.552272,2026-06-01 20:41:28.567809,0 days 00:00:15.015537,0.7819098925933013,0.8006824947507829,0.03607290262448652,14,10,0.015691196840670062,500,247,0.41224042072901257,1.8739195758330253e-08,0.8761385377029834,0.8347335185910462,0.8279952711748847,0.8416103359533258,0.9493376655318252,COMPLETE
73,0.8344696190766379,2026-06-01 20:41:28.585265,2026-06-01 20:41:42.162388,0 days 00:00:13.577123,0.7787493271261278,0.7727401002860431,0.035235312970554905,14,10,0.004119276593562501,480,231,0.3450213501704422,4.447659297582236e-08,0.8755699281113033,0.8344696190766379,0.8253161744354749,0.8438483412387087,0.9491738350466715,COMPLETE
74,0.8276477874574121,2026-06-01 20:41:42.180599,2026-06-01 20:41:53.744544,0 days 00:00:11.563945,0.8006613737441323,0.796129044447459,0.03155064837440448,14,10,0.013620760514141704,380,247,3.7732503463654936,9.157540117045843e-08,0.8689046135060151,0.8276477874574121,0.8092433819872888,0.8469363252623441,0.9458820862593919,COMPLETE
75,0.8309440592901627,2026-06-01 20:41:53.753760,2026-06-01 20:42:02.922819,0 days 00:00:09.169059,0.9371453812449831,0.8381689763488176,0.03696358966353493,14,20,0.003005892194666881,300,231,1.0702883640882872,1.0126954408015902e-08,0.8716002247598311,0.8309440592901627,0.813624950566398,0.8490326770550807,0.9474323148897832,COMPLETE
76,0.8335103391942035,2026-06-01 20:42:02.931985,2026-06-01 20:42:18.165577,0 days 00:00:15.233592,0.6683887030405229,0.8078131203096546,0.039206164973805024,14,30,0.015581281810761669,500,255,0.6124603037655975,1.8888376277491224e-08,0.8751276808633923,0.8335103391942035,0.8261473500065782,0.8410437845803139,0.948193752576516,COMPLETE
77,0.8356346578913931,2026-06-01 20:42:18.183305,2026-06-01 20:42:33.060234,0 days 00:00:14.876929,0.9413758665677859,0.858270872499907,0.03583952052379759,14,10,0.02092895227999227,540,239,0.20464225066993913,4.127143193481097e-08,0.8768019163915025,0.8356346578913931,0.8287918045411425,0.8426302695100468,0.9496132917378904,COMPLETE
78,0.8348612962427141,2026-06-01 20:42:33.069309,2026-06-01 20:42:48.316401,0 days 00:00:15.247092,0.9497602211458489,0.8531611080087266,0.03197660308953521,14,10,0.11372510043257686,560,247,0.15961453781854792,4.3347599704497605e-08,0.8760121826769316,0.8348612962427141,0.8266417149372319,0.8432818139416862,0.9494785639886661,COMPLETE
79,0.8352781516094208,2026-06-01 20:42:48.325254,2026-06-01 20:43:03.925133,0 days 00:00:15.599879,0.9487154110199596,0.8753149686326409,0.032595854439781295,14,10,0.11474628937061442,560,247,0.21531630372132896,4.7295120018911056e-08,0.8764123147981858,0.8352781516094208,0.827639248165192,0.8430835048302189,0.9496646726999929,COMPLETE
80,0.835609698430884,2026-06-01 20:43:03.934490,2026-06-01 20:43:20.083761,0 days 00:00:16.149271,0.9494551708125777,0.8620468709374881,0.032940782654509976,14,10,0.11707125265193233,600,239,0.17391648323305053,0.18682988900122713,0.8767597959428697,0.835609698430884,0.828618836032057,0.8427435325957094,0.9495199403981767,COMPLETE
81,0.8339988376992822,2026-06-01 20:43:20.092936,2026-06-01 20:43:37.559719,0 days 00:00:17.466783,0.9485930419832149,0.8609331888071368,0.03251448263226319,14,10,0.11945056462686973,620,239,0.23977809030948316,0.8626082911412283,0.8753593295269974,0.8339988376992822,0.8257531556424825,0.8424318809478137,0.9494384219973894,COMPLETE
82,0.8335859838558388,2026-06-01 20:43:37.567975,2026-06-01 20:43:53.598758,0 days 00:00:16.030783,0.9420370642487952,0.9125873291253981,0.025592070577637908,14,10,0.12947097845012834,560,255,0.15694252669863176,0.0010367354364535944,0.8746538500146328,0.8335859838558388,0.8228050338093481,0.8446699295699779,0.9491178228517135,COMPLETE
83,0.8354726140130958,2026-06-01 20:43:53.607954,2026-06-01 20:44:13.587288,0 days 00:00:19.979334,0.9281303641543338,0.8623065447628959,0.03265495752462441,14,10,0.10046117441246702,760,239,0.0405729522451298,0.05799978505526255,0.8773599901332688,0.8354726140130958,0.833206717604695,0.8377858914825905,0.9500945274257827,COMPLETE
84,0.8356672476323356,2026-06-01 20:44:13.595734,2026-06-01 20:44:31.841364,0 days 00:00:18.245630,0.9280718575279611,0.8612759238819357,0.033124891582825305,14,10,0.10912203501702411,720,223,0.050898474144332635,0.023910889772158942,0.8772020362056866,0.8356672476323356,0.8313359475936831,0.840080554794393,0.9499095843345507,COMPLETE
85,0.8352048838076778,2026-06-01 20:44:31.850655,2026-06-01 20:44:50.732370,0 days 00:00:18.881715,0.9306004952198026,0.8908487889080655,0.03374932477334449,14,20,0.0981242532227069,740,223,0.050416224527797045,0.04342033389853486,0.8768650855889405,0.8352048838076778,0.8309443676610183,0.8395422975244061,0.94979548008937,COMPLETE
86,0.8346477025787564,2026-06-01 20:44:50.740790,2026-06-01 20:45:09.968024,0 days 00:00:19.227234,0.930515192026801,0.8710672396343281,0.03329098491143503,14,20,0.10272942004834928,740,223,0.04430717619406799,0.132431332738929,0.876412307813092,0.8346477025787564,0.8301427854395125,0.8392306868056928,0.9497428682587592,COMPLETE
87,0.8342325174303528,2026-06-01 20:45:09.977392,2026-06-01 20:45:30.135375,0 days 00:00:20.157983,0.9225774655283003,0.8966747149393733,0.029926431528753912,14,20,0.09023791755989746,760,231,0.02238983822350638,0.10611596436557945,0.8759700602325576,0.8342325174303528,0.8288576323016636,0.8397123029024525,0.9497489723013043,COMPLETE
88,0.8356044255722267,2026-06-01 20:45:30.154043,2026-06-01 20:45:48.985801,0 days 00:00:18.831758,0.9380768314110346,0.8956407883793304,0.030749121636279558,14,10,0.10183254936420244,720,239,0.05512210878557244,0.019997994049597106,0.8772336361050875,0.8356044255722267,0.8318216375495474,0.8394572996505808,0.949935136095687,COMPLETE
89,0.8354212828857882,2026-06-01 20:45:48.994460,2026-06-01 20:46:08.186873,0 days 00:00:19.192413,0.916796431344326,0.8923086624096945,0.03054297258140173,14,10,0.10406240149813845,720,239,0.05174658163022448,0.016553659642707694,0.8770335504196728,0.8354212828857882,0.8312099897162698,0.8397122378972804,0.9499228881992718,COMPLETE
90,0.8356750964163869,2026-06-01 20:46:08.195277,2026-06-01 20:46:27.243622,0 days 00:00:19.048345,0.9179652627205919,0.8919871363302144,0.02877660369448193,14,10,0.1015553863722957,720,239,0.04941413094589752,0.01162803748199368,0.8770862170295487,0.8356750964163869,0.8305473600529832,0.8409021118268759,0.9498910364851837,COMPLETE
91,0.8352066595997,2026-06-01 20:46:27.252952,2026-06-01 20:46:46.371486,0 days 00:00:19.118534,0.9188911733920269,0.8965224134095627,0.030825506813165416,14,10,0.10094463214553012,720,239,0.047762729714879715,0.013383768185801184,0.8769493251557123,0.8352066595997,0.8315036951379824,0.8389757317058003,0.9498616228891906,COMPLETE
92,0.8351370374578827,2026-06-01 20:46:46.380710,2026-06-01 20:47:05.114262,0 days 00:00:18.733552,0.9134513678365893,0.9073607316164896,0.02829615071775945,14,10,0.1036519882438885,700,239,0.018075121113810617,0.00825861581486749,0.8765913184724438,0.8351370374578827,0.8293760211282164,0.8410154543633044,0.9499689888651369,COMPLETE
93,0.8353050517686302,2026-06-01 20:47:05.123197,2026-06-01 20:47:22.715289,0 days 00:00:17.592092,0.9249246187715562,0.9340754971035752,0.02993883000468749,14,10,0.11106282149739435,660,239,0.05847682507574164,0.015587741190220805,0.8767176781552249,0.8353050517686302,0.8295509395640606,0.8411570741495651,0.9498042002400853,COMPLETE
94,0.8350164117605979,2026-06-01 20:47:22.723588,2026-06-01 20:47:40.473667,0 days 00:00:17.750079,0.9250043783988418,0.8719749199769943,0.02828320256816915,14,10,0.10949742254938305,660,239,0.027227787443429328,0.002738678857117798,0.8763701933516824,0.8350164117605979,0.8283894545454867,0.8417803413313724,0.9498057282520005,COMPLETE
95,0.834583561107535,2026-06-01 20:47:40.482901,2026-06-01 20:47:56.930257,0 days 00:00:16.447356,0.9094715873509763,0.9323664398396391,0.02910712678234596,14,10,0.09123912960005592,620,231,0.009406475756352601,0.02347358598899898,0.8758647679254986,0.834583561107535,0.8267749680129644,0.8425735633316477,0.9494087766911186,COMPLETE
96,0.8351820262920695,2026-06-01 20:47:56.938623,2026-06-01 20:48:17.294032,0 days 00:00:20.355409,0.9407961021787469,0.8517731202549227,0.02491326949857808,14,10,0.11481554986252657,760,239,0.03574021906821231,0.1843308379038474,0.8764017879291068,0.8351820262920695,0.8279454596821335,0.8425735729620434,0.9496485219249688,COMPLETE
97,0.8346018429900496,2026-06-01 20:48:17.302104,2026-06-01 20:48:33.291024,0 days 00:00:15.988920,0.8946964395809921,0.9476423549049576,0.031163559424679715,14,10,0.12314861257633587,600,223,0.06926526005953125,0.04723534807160821,0.8759490091553879,0.8346018429900496,0.827249720187206,0.8421202846746941,0.9493419714362669,COMPLETE
98,0.8348151544168291,2026-06-01 20:48:33.300229,2026-06-01 20:48:53.222334,0 days 00:00:19.922105,0.926144318285742,0.8843596697298016,0.026528933184463917,14,10,0.10740645057345162,700,255,0.2821499682730325,0.0029943679135221446,0.8762543628663447,0.8348151544168291,0.8284129992567252,0.8413553784458344,0.9495411365030311,COMPLETE
99,0.8339431019078823,2026-06-01 20:48:53.231578,2026-06-01 20:49:12.494888,0 days 00:00:19.263310,0.919208098608612,0.9215409935701869,0.032779791883698485,14,20,0.08288974302659814,660,231,0.8678196589489868,0.06733571719768709,0.8754646301496444,0.8339431019078823,0.8266641512704852,0.841383699032448,0.9490724032787701,COMPLETE
100,0.8325440620969861,2026-06-01 20:49:12.503892,2026-06-01 20:49:36.372627,0 days 00:00:23.868735,0.9308725794910048,0.8653576047412249,0.03870070013255984,-1,110,0.149958170748182,780,255,0.0032037909447017654,0.2453638217135367,0.8748644342961275,0.8325440620969861,0.8282214036629058,0.8369359873799055,0.9482227210246489,COMPLETE
101,0.8356524290645071,2026-06-01 20:49:36.380784,2026-06-01 20:49:55.313964,0 days 00:00:18.933180,0.9189293483819723,0.8967520759108347,0.030728914964070046,14,10,0.09855352761288363,720,239,0.04849159825992787,0.012035515389750713,0.8773389277468996,0.8356524290645071,0.832330717965753,0.8390323488030379,0.9499712015442108,COMPLETE
102,0.8347131104445102,2026-06-01 20:49:55.323258,2026-06-01 20:50:12.579974,0 days 00:00:17.256716,0.9036658366885767,0.8790795734701279,0.0345061383151241,14,10,0.09589612847260011,640,239,0.12208536657192232,0.02236726403320129,0.8764439083777399,0.8347131104445102,0.8300754024919649,0.8394290103627537,0.9496869423255059,COMPLETE
103,0.8358294452376042,2026-06-01 20:50:12.589441,2026-06-01 20:50:30.842349,0 days 00:00:18.252908,0.9150259419479952,0.9375496165792857,0.0308963288722239,14,10,0.11289347616168165,720,223,0.015388181930998968,0.01171888456741334,0.877275751896991,0.8358294452376042,0.831183456796091,0.8405621588531581,0.9498698747914428,COMPLETE
104,0.8349875180254536,2026-06-01 20:50:30.850703,2026-06-01 20:50:49.669519,0 days 00:00:18.818816,0.9152272734487518,0.9302060550944726,0.030548298793160986,14,20,0.11026309152280067,720,223,0.015378145217326614,0.012755418264128767,0.8763491326284306,0.8349875180254536,0.8283773262092131,0.8417520448207484,0.9498012372183293,COMPLETE
105,0.8357153235106738,2026-06-01 20:50:49.679027,2026-06-01 20:51:11.663617,0 days 00:00:21.984590,0.8964742414384894,0.9203553510083674,0.027298203403715367,14,10,0.09506273843167833,840,231,0.031382907473722216,0.03235739621139702,0.8772968082961371,0.8357153235106738,0.8317872242908103,0.8397122860492598,0.950074351149467,COMPLETE
106,0.8341470582851861,2026-06-01 20:51:11.672793,2026-06-01 20:51:31.463619,0 days 00:00:19.790826,0.8906229617569731,0.9079346084959887,0.02727341039799215,10,10,0.0951491846670481,840,215,0.012641251168752697,0.3993736212462671,0.8750645123312012,0.8341470582851861,0.8232809720045667,0.8453215269687945,0.9487933293478964,COMPLETE
107,0.83435402745953,2026-06-01 20:51:31.524775,2026-06-01 20:51:53.063555,0 days 00:00:21.538780,0.898880613409815,0.8907809836990672,0.02156120407886434,14,20,0.08361098847318785,780,231,0.02967318602097027,0.03202282826534164,0.8755172841198265,0.83435402745953,0.8254039886811567,0.8435367858947713,0.9494047265823861,COMPLETE
108,0.8291958986491097,2026-06-01 20:51:53.072319,2026-06-01 20:52:07.899035,0 days 00:00:14.826716,0.9400304196120444,0.9404745565685199,0.029222352287275516,8,20,0.11823903825358272,840,223,0.0072182836577045625,0.003844966626578453,0.8697259191796114,0.8291958986491097,0.8087046876741258,0.8507890614285056,0.9464312305208566,COMPLETE
109,0.8350203677230369,2026-06-01 20:52:07.908308,2026-06-01 20:52:26.464628,0 days 00:00:18.556320,0.9049832521129189,0.9213709215453021,0.03376591609412156,14,10,0.09933810721040708,760,207,0.10287987283366065,0.08193166688190488,0.8767598039258341,0.8350203677230369,0.8309900030972378,0.8391173659376548,0.9497423975260749,COMPLETE
110,0.8346359600419729,2026-06-01 20:52:26.482443,2026-06-01 20:52:44.546829,0 days 00:00:18.064386,0.9127379907513475,0.9030348385632814,0.03154391801409876,14,10,0.1047445682376605,700,231,0.02193519398068222,0.008527355030433196,0.8764228463239941,0.8346359600419729,0.8302567138150162,0.8390890501662391,0.9497697975560281,COMPLETE
111,0.8353451461503401,2026-06-01 20:52:44.555667,2026-06-01 20:53:04.317025,0 days 00:00:19.761358,0.9238931733190239,0.9387479731245241,0.029103043793109424,14,10,0.11131268111505715,740,239,0.0593660311214118,0.015704426751417925,0.8770230341945465,0.8353451461503401,0.8314369645491579,0.8393156702339241,0.9499327763347098,COMPLETE
112,0.8360159367122488,2026-06-01 20:53:04.326351,2026-06-01 20:53:25.713963,0 days 00:00:21.387612,0.9329735119704191,0.9168681118391124,0.027312309820627323,14,10,0.12475654704324013,820,239,0.0388470725930929,0.032131373282549114,0.877486342165709,0.8360159367122488,0.8318583635259015,0.8402505409116477,0.9499624548267485,COMPLETE
113,0.834955191141174,2026-06-01 20:53:25.733598,2026-06-01 20:53:46.051629,0 days 00:00:20.318031,0.9334506951339944,0.8551082169914198,0.02436390874810606,14,10,0.12783011330919417,800,223,0.033909310920523766,0.06303310887484789,0.8762227882463313,0.834955191141174,0.8276668813211527,0.8424035940675857,0.9495997086404708,COMPLETE
114,0.8351455702079694,2026-06-01 20:53:46.060540,2026-06-01 20:54:07.874460,0 days 00:00:21.813920,0.9186920246612874,0.9123832741501939,0.027613169995127782,14,20,0.10667734652177074,820,231,0.04062801095220249,0.03295245064564135,0.8766439554788265,0.8351455702079694,0.8297152151008854,0.8406754532376075,0.9498373131081341,COMPLETE
115,0.8356830044937675,2026-06-01 20:54:07.883938,2026-06-01 20:54:31.992584,0 days 00:00:24.108646,0.9424271197692247,0.917771044341588,0.02565864811962879,14,20,0.08782774596375469,880,247,0.12820794003726452,0.00875640871074566,0.8772125637400127,0.8356830044937675,0.8313604373904676,0.8400805475715961,0.9498609393971433,COMPLETE
116,0.8360128777184016,2026-06-01 20:54:32.001872,2026-06-01 20:54:56.433166,0 days 00:00:24.431294,0.9397540097527333,0.9244099944007831,0.02487079744920801,14,20,0.0872595715903748,880,247,0.1244556090683924,0.008592185515992263,0.8774231503498718,0.8360128777184016,0.8314540930069295,0.840647125428197,0.9499754647764119,COMPLETE
117,0.8345333234605355,2026-06-01 20:54:56.441942,2026-06-01 20:55:21.692490,0 days 00:00:25.250548,0.9410646790007705,0.9221902447385827,0.023083340135348938,12,20,0.0866721322381372,940,247,0.11528893132951903,0.0005023760457154684,0.8760121773549553,0.8345333234605355,0.8279301345414237,0.8412703781644102,0.9494999809488437,COMPLETE
118,0.834799573263437,2026-06-01 20:55:21.701518,2026-06-01 20:55:47.114446,0 days 00:00:25.412928,0.9414947922349001,0.9187763218426797,0.025008893392433423,14,20,0.07646648563268164,920,247,0.1549221762179054,0.0018006216319151269,0.8766228984144334,0.834799573263437,0.8309512681930826,0.8387207308615275,0.949868667742852,COMPLETE
119,0.8354494595784338,2026-06-01 20:55:47.123380,2026-06-01 20:56:12.363898,0 days 00:00:25.240518,0.9338657355294756,0.9023580991388167,0.025902988009592322,-1,20,0.09419227308619155,860,255,0.32069336988718977,0.005880266890283728,0.8771283328214524,0.8354494595784338,0.8317284423853897,0.8392306675449009,0.9500698642923567,COMPLETE
120,0.8342425907709702,2026-06-01 20:56:12.372125,2026-06-01 20:56:36.944910,0 days 00:00:24.572785,0.9091460896242352,0.9167237223668099,0.024391490000099155,14,30,0.13131427184935826,860,247,0.09641381046156475,0.008669936237054013,0.875854220766385,0.8342425907709702,0.8280665846762288,0.8405337901145652,0.9496061007715385,COMPLETE
121,0.835707196863179,2026-06-01 20:56:36.953930,2026-06-01 20:56:58.904851,0 days 00:00:21.950921,0.9310304805859363,0.8455891067366289,0.019648399610261675,14,10,0.09254704131754164,820,239,0.020781324377288888,0.030172566288260316,0.8765281466140175,0.835707196863179,0.8267057812508268,0.844924903930662,0.9495374779162505,COMPLETE
122,0.83423652075234,2026-06-01 20:56:58.923236,2026-06-01 20:57:20.485249,0 days 00:00:21.562013,0.9429184898618024,0.8346924079304708,0.020301163073603898,14,10,0.0922110115140834,820,231,0.07506871480774861,0.03198815997163644,0.8753066988404613,0.83423652075234,0.8244894560465982,0.8442450196516172,0.9495772569217964,COMPLETE
123,0.835161371623558,2026-06-01 20:57:20.494466,2026-06-01 20:57:44.338511,0 days 00:00:23.844045,0.9334740556512051,0.842390194882085,0.018438699294727048,14,10,0.08846642622396515,880,247,0.001991310537096675,0.009605623295323742,0.8762333134522926,0.835161371623558,0.8269057515984019,0.8436217982141905,0.9495497146000816,COMPLETE
124,0.8327741014123937,2026-06-01 20:57:44.346611,2026-06-01 20:58:07.535976,0 days 00:00:23.189365,0.9285813802786914,0.8490158690701931,0.015042567104231248,14,20,0.08624489228518645,820,239,0.01739370640129225,0.004173948473697717,0.8736114022564759,0.8327741014123937,0.8192613385566743,0.8467663150690998,0.948726441199255,COMPLETE
125,0.8351580691076221,2026-06-01 20:58:07.545451,2026-06-01 20:58:32.434878,0 days 00:00:24.889427,0.9381562932055025,0.9266248208602742,0.02710822687766695,14,10,0.08003788818182311,960,231,0.18302759848024944,0.02257554226013481,0.8771809781434231,0.8351580691076221,0.8332434093111573,0.8371059662743633,0.9500476188459643,COMPLETE
126,0.829506382859312,2026-06-01 20:58:32.444238,2026-06-01 20:58:52.457650,0 days 00:00:20.013412,0.9223089457463626,0.8279806484021115,0.016054202423645154,10,20,0.12158497759286882,880,223,0.007400575416303362,0.1293179543264324,0.86998917273197,0.829506382859312,0.8091338946733296,0.8509590547685573,0.9464987057712814,COMPLETE
127,0.8340542807981479,2026-06-01 20:58:52.466076,2026-06-01 20:59:11.938126,0 days 00:00:19.472050,0.9437027708604983,0.9402608725825213,0.020712021139951034,14,10,0.12493243982782472,680,255,0.012878690391733852,0.0020536578786739044,0.87525403455895,0.8340542807981479,0.8248626557598104,0.8434801182379555,0.9492345326013405,COMPLETE
128,0.8354903003611751,2026-06-01 20:59:11.946209,2026-06-01 20:59:33.625892,0 days 00:00:21.679683,0.932926813131255,0.8841271480965543,0.023844054012099533,14,20,0.07179081497148872,780,247,0.0797812351037945,0.005352522210725717,0.8766334385884531,0.8354903003611751,0.8282537355899672,0.8428851836807568,0.9495817249578741,COMPLETE
