number,value,datetime_start,datetime_complete,duration,params_class_weight,params_colsample_bytree,params_learning_rate,params_max_depth,params_min_child_samples,params_min_split_gain,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_accuracy,user_attrs_f1,user_attrs_precision,user_attrs_recall,user_attrs_roc_auc,state
2409,0.837357931888714,2026-06-01 16:43:45.642155,2026-06-01 16:44:21.397703,0 days 00:00:35.755548,balanced,0.6807810577978234,0.021962255271199906,16,10,0.047586763420757835,1700,216,2.4090878657176438e-05,1.836676113340212e-07,0.8796754441731687,0.8784970266051461,0.837357931888714,0.8325375488407102,0.8422512881490288,0.950125283955014,COMPLETE
2410,0.837362969732795,2026-06-01 16:44:21.419500,2026-06-01 16:45:07.817205,0 days 00:00:46.397705,balanced,0.6731562522953548,0.0197983474390561,16,20,0.016120685112098323,1900,232,5.981352434653712e-05,1.16373522160969e-06,0.8466059369580134,0.8785496018443301,0.837362969732795,0.83287342836244,0.8419115565370023,0.9502534221809217,COMPLETE
2411,0.8402277116509467,2026-06-01 16:45:07.830302,2026-06-01 16:45:42.593312,0 days 00:00:34.763010,balanced,0.8124047872564472,0.01796084353427677,16,10,0.00018548008288135127,1600,232,1.4785633081049413e-05,8.854030966680108e-08,0.873688257390301,0.8804630342220632,0.8402277116509467,0.8341699928186492,0.8463846894286847,0.9516607577792771,COMPLETE
2412,0.8411025620337226,2026-06-01 16:45:42.605475,2026-06-01 16:46:18.666743,0 days 00:00:36.061268,balanced,0.6613989470526778,0.020889381042148672,16,10,6.35160577437476e-05,1700,224,1.0185488447164409e-05,3.3176351095845783e-07,0.8845298891385281,0.8814407797439321,0.8411025620337226,0.8372837623827412,0.844969141045241,0.951687810344926,COMPLETE
2413,0.8401395438863252,2026-06-01 16:46:18.679519,2026-06-01 16:46:53.199506,0 days 00:00:34.519987,balanced,0.6559073638409288,0.023326759901521422,16,10,0.0005902499024466182,1700,208,2.949484294147015e-05,5.580737469800345e-07,0.8830140838724412,0.8806522761679374,0.8401395438863252,0.8358510505922583,0.84448785459487,0.9515133672206909,COMPLETE
2414,0.836328836185726,2026-06-01 16:46:53.220932,2026-06-01 16:47:39.064582,0 days 00:00:45.843650,balanced,0.6612267891125705,0.02459463194768475,16,70,0.00018797818451906105,1800,216,1.5226371899410293e-05,7.769310694713642e-07,0.9012502051293168,0.8770461864980735,0.836328836185726,0.8269830410735969,0.8459034029783138,0.9493080936316272,COMPLETE
2415,0.8388835074026707,2026-06-01 16:47:39.077771,2026-06-01 16:48:24.918391,0 days 00:00:45.840620,balanced,0.6873642278327455,0.022627730311007618,16,20,0.0002768245819102605,1900,240,2.109340806263777e-05,4.260345794885302e-07,0.894043167871091,0.8799583839485904,0.8388835074026707,0.8362485296112446,0.841543513957307,0.9510572950038881,COMPLETE
2416,0.8411216131722016,2026-06-01 16:48:24.930631,2026-06-01 16:49:03.445274,0 days 00:00:38.514643,balanced,0.6566923304112989,0.02197958363928786,16,10,2.017466689034739e-05,1800,224,4.060628701444513e-05,7.168980701869971e-07,0.912038036360616,0.8816089928541982,0.8411216131722016,0.8383764922101203,0.8438933242738237,0.9517278554658417,COMPLETE
2417,0.8370665452674149,2026-06-01 16:49:03.458683,2026-06-01 16:49:37.444073,0 days 00:00:33.985390,balanced,0.67166700837787,0.02565307820785452,16,10,0.03458520189287594,1600,232,5.306894400543732e-05,1.1853898325835609e-06,0.9119596691225091,0.8785180633990629,0.8370665452674149,0.8338727019507002,0.8402978313798766,0.9502458014747517,COMPLETE
2418,0.8338243665646784,2026-06-01 16:49:37.456772,2026-06-01 16:50:16.529254,0 days 00:00:39.072482,balanced,0.6778764660090859,0.02459823528627332,16,60,0.03286956124730664,1600,232,6.996715588127252e-05,8.736025367969257e-07,0.9120635050638453,0.8750801808707337,0.8338243665646784,0.8239613760524436,0.8439499462091614,0.9484205745721991,COMPLETE
2419,0.8341177575802575,2026-06-01 16:50:16.541469,2026-06-01 16:50:46.664029,0 days 00:00:30.122560,balanced,0.6695868158529786,0.023091362436688162,10,20,0.062021215990140155,1700,232,6.609503767843181e-05,1.1798078726842011e-06,0.9104628190980005,0.874628120095081,0.8341177575802575,0.8199537611151339,0.8487911216805389,0.9487917721638821,COMPLETE
2420,0.8391911485591067,2026-06-01 16:50:46.676450,2026-06-01 16:51:25.552849,0 days 00:00:38.876399,balanced,0.6686143894329559,0.023810602673566553,16,10,0.017998785895376738,1800,224,4.351653951728647e-05,1.910184779051995e-06,0.8948777834401416,0.8802212230057366,0.8391911485591067,0.8368085525490817,0.8416001358926447,0.9508227667477168,COMPLETE
2421,0.8368764073969169,2026-06-01 16:51:25.564672,2026-06-01 16:52:07.376070,0 days 00:00:41.811398,balanced,0.6781181091893782,0.027625637292532104,16,10,0.04522884148525872,1900,232,6.147215970271744e-05,1.3996059034907138e-06,0.8884657161873228,0.878980642737472,0.8368764073969169,0.8378285495103107,0.8359379423588699,0.9497594315577734,COMPLETE
2422,0.8405683217579077,2026-06-01 16:52:07.388928,2026-06-01 16:52:43.526305,0 days 00:00:36.137377,balanced,0.6657346757487008,0.022985462847054217,16,10,0.00012131515861119177,1700,224,4.533323094056178e-05,1.0073728447217232e-06,0.9010562293355682,0.8811989701855863,0.8405683217579077,0.8378368484246378,0.8433271049204462,0.9516547411891795,COMPLETE
2423,0.8374967868946578,2026-06-01 16:52:43.539197,2026-06-01 16:53:23.857494,0 days 00:00:40.318297,balanced,0.6866858674660528,0.022192923509286984,16,10,0.03145520249868021,1800,240,4.1416794427416006e-05,1.8556639641666254e-06,0.9074818470230561,0.8789596231865572,0.8374967868946578,0.8351209562858041,0.8399014778325123,0.9502984132324007,COMPLETE
2424,0.8344596281999147,2026-06-01 16:53:23.879550,2026-06-01 16:54:00.128764,0 days 00:00:36.249214,,0.6739555071279126,0.02410117746772654,16,20,0.0180146366634627,1600,232,4.190580535661222e-05,7.802022404057004e-07,0.8967183833605611,0.880746892830124,0.8344596281999147,0.8611843303300203,0.8093539437177962,0.9501353842666651,COMPLETE
2425,0.8376026829097419,2026-06-01 16:54:00.141772,2026-06-01 16:54:37.367783,0 days 00:00:37.226011,balanced,0.6645216869755868,0.022504839610729716,16,10,0.04507172214674477,1700,240,6.076026624388864e-05,7.557856487825033e-07,0.9191495600997247,0.878886018780169,0.8376026829097419,0.834180101876982,0.8410622275069363,0.950163231514912,COMPLETE
2426,0.8366766912096306,2026-06-01 16:54:37.381336,2026-06-01 16:55:08.641485,0 days 00:00:31.260149,balanced,0.6622279475895011,0.02190983781237978,12,20,0.018855756902117857,1500,224,5.5660854275451145e-05,1.5441384520236239e-06,0.9190836028276372,0.8770567053924262,0.8366766912096306,0.8256966191648654,0.8479701036181417,0.9498657657409196,COMPLETE
2427,0.8409802759822332,2026-06-01 16:55:08.654666,2026-06-01 16:55:45.159625,0 days 00:00:36.504959,balanced,0.672505374272481,0.021684474435317288,16,10,0.00024045059922453473,1700,232,3.7640136022010786e-05,7.116099140121046e-07,0.9079021552802718,0.8814512930011494,0.8409802759822332,0.8378783619630822,0.8441198120151746,0.9516836261992293,COMPLETE
2428,0.8402666741973777,2026-06-01 16:55:45.172878,2026-06-01 16:56:20.295105,0 days 00:00:35.122227,balanced,0.6894201049652368,0.025435662745765954,16,10,0.0002407048915653476,1700,224,5.575077813419619e-05,7.956938113477465e-07,0.9147438311618948,0.8812620510552752,0.8402666741973777,0.8395778836539525,0.8409772946039297,0.9516173763115153,COMPLETE
2429,0.8083628823227468,2026-06-01 16:56:20.307202,2026-06-01 16:56:31.382602,0 days 00:00:11.075400,balanced,0.6825711383862796,0.0240822219168482,4,10,0.701278080421026,1700,224,7.782388175965301e-05,6.71686216687412e-07,0.9168913987917283,0.8512674095502336,0.8083628823227468,0.7750396244350749,0.844714342336221,0.9349108619253857,COMPLETE
2430,0.8339802750911925,2026-06-01 16:56:31.404691,2026-06-01 16:57:04.995516,0 days 00:00:33.590825,balanced,0.6825683492482189,0.023313019789536506,16,20,0.18008513486513905,1700,232,7.268193798296145e-05,9.244056029019813e-07,0.8940877176118794,0.8749750579148498,0.8339802750911925,0.8226910703813081,0.8455919823339562,0.9479503203699841,COMPLETE
2431,0.8246482896221462,2026-06-01 16:57:05.008564,2026-06-01 16:57:21.943372,0 days 00:00:16.934808,balanced,0.6951341371597414,0.02155683954835916,6,10,3.76129324580176e-05,1800,224,4.235391268387969e-05,1.1811865425093759e-06,0.9261803206773827,0.8649032553690009,0.8246482896221462,0.7960459964949109,0.8554158881150559,0.9445157685054865,COMPLETE
2432,0.8367594363927164,2026-06-01 16:57:21.956256,2026-06-01 16:57:59.498701,0 days 00:00:37.542445,balanced,0.6770630838416867,0.021774738959476746,16,10,0.0686601287755255,1700,232,3.990362994167469e-05,5.929725288567511e-07,0.9004198246408377,0.8780764923372978,0.8367594363927164,0.832124901725777,0.8414585810543004,0.9499099400401064,COMPLETE
2433,0.8380420709210242,2026-06-01 16:57:59.511424,2026-06-01 16:58:27.334062,0 days 00:00:27.822638,balanced,0.6761073592176955,0.022941613682600646,16,10,0.0293508077849219,1800,136,3.4370123145167963e-05,9.92717569914572e-07,0.9241995405219314,0.8780449654978971,0.8380420709210242,0.8267693909470144,0.8496404507106053,0.9503946900607886,COMPLETE
2434,0.8365253134265362,2026-06-01 16:58:27.346369,2026-06-01 16:59:05.709338,0 days 00:00:38.362969,balanced,0.6819626441050294,0.022308241748129832,16,20,0.048388698809010866,1700,224,7.930470834577553e-05,8.175262259072974e-07,0.9131279258604427,0.8776454471334055,0.8365253134265362,0.8301712177835321,0.8429873733084197,0.9495712672128409,COMPLETE
2435,0.8339089512667933,2026-06-01 16:59:05.723056,2026-06-01 16:59:30.147027,0 days 00:00:24.423971,balanced,0.962789678572688,0.021257685615056338,8,10,0.033457720111344014,1800,224,7.735241665821386e-05,6.201105731745865e-07,0.9039745156136011,0.8736503855158864,0.8339089512667933,0.8146829684220105,0.8540852726346185,0.9483567613663543,COMPLETE
2436,0.8387315351502074,2026-06-01 16:59:30.159053,2026-06-01 17:00:06.245098,0 days 00:00:36.086045,balanced,0.6741030470234273,0.025116514832471386,16,10,0.018328077367042447,1700,232,7.514777796160005e-05,1.7749917934946682e-06,0.9266118472727922,0.8799478696965845,0.8387315351502074,0.836811559002736,0.8406658739595719,0.9507532696302213,COMPLETE
2437,0.8371405082038733,2026-06-01 17:00:06.258245,2026-06-01 17:00:43.487912,0 days 00:00:37.229667,balanced,0.695130057778815,0.02314261177228594,16,20,0.03102151846622611,1700,224,3.427124950365729e-05,5.260826330155999e-07,0.92539828806811,0.8782341931851353,0.8371405082038733,0.831629991683728,0.8427325745993999,0.9499534757359688,COMPLETE
2438,0.8395816532047932,2026-06-01 17:00:43.500889,2026-06-01 17:01:20.521970,0 days 00:00:37.021081,balanced,0.671572057326298,0.020990174310288105,16,10,0.018421278139442845,1700,232,4.729728365285194e-05,1.3185406418083018e-06,0.9174221972533071,0.8802001978176865,0.8395816532047932,0.8350151626083487,0.8442047449181813,0.9508629351460973,COMPLETE
2439,0.8371257988912846,2026-06-01 17:01:20.533914,2026-06-01 17:01:59.570643,0 days 00:00:39.036729,balanced,0.6812446546842311,0.021146478317950662,16,10,0.05001795079660799,1800,232,3.0584918612195944e-05,6.27871447631811e-07,0.9200546383309082,0.8783918966857421,0.8371257988912846,0.8327619985887796,0.841543513957307,0.9500476164995663,COMPLETE
2440,0.8404605940265316,2026-06-01 17:01:59.583225,2026-06-01 17:02:37.534776,0 days 00:00:37.951551,balanced,0.6724049407270365,0.02215784600399284,16,10,0.00010865864347212795,1800,224,7.628549750900943e-05,1.118230999213059e-06,0.912090303136168,0.8812094844375923,0.8404605940265316,0.8383800380937069,0.8425627087933867,0.9517357534268674,COMPLETE
2441,0.8372354462159629,2026-06-01 17:02:37.547921,2026-06-01 17:03:13.928554,0 days 00:00:36.380633,balanced,0.6906581502418376,0.020999033746689145,16,10,0.07336846927854469,1700,232,3.1356457180319084e-05,1.9029178986487757e-06,0.9088421712835296,0.8784129215421959,0.8372354462159629,0.8324523211582552,0.8420814223430156,0.949750093405414,COMPLETE
2442,0.8365086038173494,2026-06-01 17:03:13.949858,2026-06-01 17:03:50.903402,0 days 00:00:36.953544,,0.6675863092855523,0.02680111437987665,16,20,0.00017579507056759072,1700,224,4.8865662355408524e-05,6.57008415585333e-07,0.9117379388563696,0.8820610612565635,0.8365086038173494,0.8620351769678659,0.8124681501613725,0.9509584782664319,COMPLETE
2443,0.8380361814736551,2026-06-01 17:03:50.915468,2026-06-01 17:04:31.148284,0 days 00:00:40.232816,balanced,0.6858469228877752,0.023479968468280016,16,20,0.01921983856004744,1800,224,7.260528308375277e-05,5.398075545603841e-07,0.9213271171669658,0.8790857703357026,0.8380361814736551,0.8337642316891632,0.8423645320197045,0.9501718319236382,COMPLETE
2444,0.8312353978313131,2026-06-01 17:04:31.160555,2026-06-01 17:05:09.299695,0 days 00:00:38.139140,balanced,0.6605271453912127,0.024449782682952115,16,130,0.03353317310496244,1700,232,3.161535491767199e-05,3.0337757098196695e-06,0.902589176546573,0.872125929396559,0.8312353978313131,0.8151156392453341,0.8480267255534795,0.9472196551682405,COMPLETE
2445,0.838583510585185,2026-06-01 17:05:09.313499,2026-06-01 17:05:47.927089,0 days 00:00:38.613590,balanced,0.6715415635050248,0.022106802793115048,16,10,0.017572127231282403,1800,224,4.808231408476977e-05,9.970248057161314e-07,0.8926114149622374,0.8796955521865604,0.838583510585185,0.835688584637411,0.8415152029896382,0.9508682256174099,COMPLETE
2446,0.833896759627817,2026-06-01 17:05:47.940119,2026-06-01 17:06:16.995852,0 days 00:00:29.055733,balanced,0.6623601950750534,0.020983751345316326,10,30,0.049369879414488164,1700,232,2.8553937090626297e-05,1.4711158715906825e-06,0.9071141689575875,0.8739657699685592,0.833896759627817,0.8166529667058313,0.8519053281241153,0.9484493348051602,COMPLETE
2447,0.8269951932014212,2026-06-01 17:06:17.009097,2026-06-01 17:06:51.130826,0 days 00:00:34.121729,balanced,0.6761481227222509,0.022488084028307223,16,10,0.018752197451741746,1700,224,5.043916997620072,8.067658226916933e-07,0.8973740283133899,0.8681203332996664,0.8269951932014212,0.8063020543121722,0.8487911216805392,0.9453069212321384,COMPLETE
2448,0.8323059730467847,2026-06-01 17:06:51.143569,2026-06-01 17:07:15.528378,0 days 00:00:24.384809,balanced,0.6564477637199049,0.020897452300037186,16,10,0.3614606632642383,1900,232,3.447033282302491e-05,2.5973172265864387e-06,0.906143713976006,0.872882899169633,0.8323059730467847,0.8158304364388062,0.849470584904592,0.9473090313793907,COMPLETE
2449,0.8058213441744563,2026-06-01 17:07:15.541757,2026-06-01 17:07:22.495494,0 days 00:00:06.953737,balanced,0.6667349992373475,0.020601770538609464,16,20,0.00037424528983053353,800,16,4.911243561994396e-05,5.29529566576326e-07,0.921128039345308,0.8498375783829978,0.8058213441744563,0.7751677189114878,0.8390238378347772,0.9338397621453928,COMPLETE
2450,0.8378806910174798,2026-06-01 17:07:22.508389,2026-06-01 17:08:00.566678,0 days 00:00:38.058289,balanced,0.6789181134823069,0.02339848121112633,16,10,0.033081468346900365,1800,224,2.271243042308704e-05,1.0843873003880762e-06,0.9110155517271128,0.8791909072186267,0.8378806910174798,0.8351316032063286,0.8406658739595718,0.9503034461956773,COMPLETE
2451,0.833658488098047,2026-06-01 17:08:00.579767,2026-06-01 17:08:42.843220,0 days 00:00:42.263453,balanced,0.6609130510672658,0.02203882721551558,16,10,0.018485092539822768,1700,232,1.2101328596474799,7.149824051889473e-07,0.9167232600211561,0.8748383752915423,0.833658488098047,0.8230379060590142,0.8445727874978767,0.9485205641034731,COMPLETE
2452,0.8266089931239771,2026-06-01 17:08:42.856450,2026-06-01 17:09:08.619004,0 days 00:00:25.762554,balanced,0.6683591106313469,0.12958365148689796,16,10,0.05843081709849488,1800,224,6.995659913221031e-05,4.6999952026147574e-07,0.9138050014096711,0.8722520808564549,0.8266089931239771,0.8333654753281486,0.8199705565936245,0.944924076072308,COMPLETE
2453,0.8385566317641908,2026-06-01 17:09:08.632387,2026-06-01 17:09:45.800779,0 days 00:00:37.168392,balanced,0.6568320056751512,0.020709407900769434,16,10,0.018578327547618245,1700,232,2.923422821775522e-05,1.3903509569301055e-06,0.9039361616777059,0.8794117018684041,0.8385566317641908,0.8338556259175399,0.8433271049204462,0.950700245229592,COMPLETE
2454,0.838098853696693,2026-06-01 17:09:45.813708,2026-06-01 17:10:28.101832,0 days 00:00:42.288124,balanced,0.6870498998306385,0.024433286392105787,12,20,0.0004052676730358821,1900,216,2.5789109646069103e-05,4.235731051490148e-07,0.9119225173682198,0.8790016772102152,0.838098853696693,0.8329498096732005,0.8433271049204462,0.950373730209741,COMPLETE
2455,0.8242515476100888,2026-06-01 17:10:28.114232,2026-06-01 17:10:43.744148,0 days 00:00:15.629916,balanced,0.6746393540812443,0.022167722647170242,16,10,0.978155371574924,1800,224,4.385656043485032e-05,2.102110897894346e-06,0.9215390127361531,0.865881008517582,0.8242515476100888,0.8028062733708964,0.8468942868467244,0.9439468919938961,COMPLETE
2456,0.837641823384828,2026-06-01 17:10:43.757584,2026-06-01 17:11:19.952880,0 days 00:00:36.195296,balanced,0.666130733226894,0.020640548302593015,16,10,0.034789994061927836,1700,224,2.080842896633801e-05,4.3591537860029073e-07,0.8954329062634181,0.8786231929868705,0.837641823384828,0.8322358389204162,0.843128928146764,0.9504602263453746,COMPLETE
2457,0.828355525658531,2026-06-01 17:11:19.964737,2026-06-01 17:11:38.328701,0 days 00:00:18.363964,balanced,0.6566578008838682,0.025703882747712088,16,20,0.48335831837086035,1700,232,7.730538250369272e-05,9.73498548676769e-07,0.9101293083381724,0.8693609145627196,0.828355525658531,0.8088426082094845,0.8488477436158769,0.9458397191428273,COMPLETE
2458,0.810559140082835,2026-06-01 17:11:38.341049,2026-06-01 17:11:49.939091,0 days 00:00:11.598042,balanced,0.672069680524211,0.022938545185423206,4,10,0.00010474008679106528,1800,216,4.033532999156081e-05,2.0221346406133187e-06,0.9020621033905224,0.8527077340789154,0.810559140082835,0.7758511770807949,0.8485363229715192,0.9371455657681906,COMPLETE
2459,0.8237878629947684,2026-06-01 17:11:49.951541,2026-06-01 17:12:05.843905,0 days 00:00:15.892364,balanced,0.6616511910654189,0.021603068655999202,6,10,0.00022769536949473449,1700,216,1.8632733461132684e-05,6.692219131644172e-07,0.9028015243250845,0.8641463008493515,0.8237878629947684,0.7947097701466624,0.8551044674706981,0.9442188785623356,COMPLETE
2460,0.8376593001680829,2026-06-01 17:12:05.856577,2026-06-01 17:12:46.639744,0 days 00:00:40.783167,balanced,0.6787828243190842,0.020028609479503676,16,10,0.03413481410085949,1900,224,2.975813491739823e-05,1.3287984947713939e-06,0.915055376047827,0.8788649932605229,0.8376593001680829,0.833793879396394,0.841571824924976,0.95048805204473,COMPLETE
2461,0.8310681331892239,2026-06-01 17:12:46.651704,2026-06-01 17:13:23.328276,0 days 00:00:36.676572,,0.6671143259792218,0.0214443827817691,16,20,0.08824912735974261,1700,232,8.035784906747593e-05,3.249036782128899e-06,0.9252118313236343,0.8786126740925181,0.8310681331892239,0.8599951843189518,0.8040314817960477,0.9486716127947498,COMPLETE
2462,0.8320991949737492,2026-06-01 17:13:23.341619,2026-06-01 17:14:07.237239,0 days 00:00:43.895620,balanced,0.6602638457694168,0.020108320383232646,16,90,0.05153280135598675,1800,224,2.1536254823374717e-05,3.9189049463530694e-07,0.9075054837249154,0.8729880267678637,0.8320991949737492,0.8172435225155569,0.8475171281354398,0.9476883585991106,COMPLETE
2463,0.8332742165709875,2026-06-01 17:14:07.249414,2026-06-01 17:14:30.084378,0 days 00:00:22.834964,balanced,0.6555588834799961,0.02286578068311477,8,10,0.019509361690187858,1700,152,5.715951758128799e-05,7.675148134284711e-07,0.9012634552115365,0.8731247117123445,0.8332742165709875,0.8137737511968245,0.8537455410225921,0.9483754880291663,COMPLETE
2464,0.8382978638803599,2026-06-01 17:14:30.107308,2026-06-01 17:15:15.991690,0 days 00:00:45.884382,balanced,0.6830974850958287,0.01996199068041601,16,10,0.018433528622172086,1900,232,4.542171747294511e-06,4.844072371989181e-07,0.9051831046318866,0.8794327277196464,0.8382978638803599,0.8350641387401528,0.841571824924976,0.9507427378225723,COMPLETE
2465,0.8360902786422552,2026-06-01 17:15:16.003942,2026-06-01 17:15:57.572868,0 days 00:00:41.568926,balanced,0.6723305317311685,0.023999452165467144,16,20,0.04428167414709731,1800,232,3.440140291737369e-05,1.287794157851386e-06,0.8846615411814509,0.8777085280030943,0.8360902786422552,0.8323524492249438,0.8398731668648435,0.949357373535601,COMPLETE
2466,0.840436039718666,2026-06-01 17:15:57.585857,2026-06-01 17:16:32.684121,0 days 00:00:35.098264,balanced,0.6652756605487534,0.02151748082466092,16,10,0.00021328590288478968,1700,224,1.7355223466406613e-05,2.257096845185738e-06,0.9121348370725981,0.8809992143193024,0.840436039718666,0.8369916195106765,0.8439216352414927,0.9517117456538662,COMPLETE
2467,0.8386604327879702,2026-06-01 17:16:32.697149,2026-06-01 17:17:10.831573,0 days 00:00:38.134424,balanced,0.6558493171146176,0.020732408836002244,16,10,0.03292846070707536,1800,216,4.454435850846344e-05,3.693070027725884e-07,0.8905726098778679,0.8794747711322266,0.8386604327879702,0.8338690742551805,0.8435252816941284,0.9505084169692622,COMPLETE
2468,0.8368533429668165,2026-06-01 17:17:10.844525,2026-06-01 17:17:53.220445,0 days 00:00:42.375920,balanced,0.6704008967990407,0.022221984582941667,16,10,0.06644800056877508,1900,240,5.994295613616248e-07,8.923400845777394e-07,0.9084342376108404,0.8784129228685806,0.8368533429668165,0.8340060647284031,0.8397316120264989,0.9496949605448218,COMPLETE
2469,0.8332730003561734,2026-06-01 17:17:53.233817,2026-06-01 17:18:25.947321,0 days 00:00:32.713504,balanced,0.6501065605457896,0.019648907398804125,16,80,0.017102164180335,1400,224,2.5341168506210037e-05,5.523771436008262e-07,0.9275664691930663,0.8735452323847491,0.8332730003561734,0.8163412168536256,0.8509427552233735,0.9487306176292362,COMPLETE
2470,0.8382992780190627,2026-06-01 17:18:25.969757,2026-06-01 17:19:02.588252,0 days 00:00:36.618495,balanced,0.6788001881664149,0.02073411417851769,16,20,0.018795155444032024,1700,216,1.2668138607707871e-05,1.3914894173476553e-06,0.9091714533022418,0.8787914097446948,0.8382992780190627,0.8307073970904032,0.8460449578166581,0.950295540788911,COMPLETE
2471,0.8366127111819806,2026-06-01 17:19:02.600729,2026-06-01 17:19:41.964891,0 days 00:00:39.364162,balanced,0.6631510839818028,0.023734790964117607,16,10,0.04677300317518191,1800,232,1.774515831795166e-05,3.574045060003589e-07,0.8947654236230335,0.8783288227795732,0.8366127111819806,0.8344210009761704,0.8388256610610951,0.9499089594019151,COMPLETE
2472,0.8332791877771406,2026-06-01 17:19:41.977975,2026-06-01 17:20:23.584068,0 days 00:00:41.606093,balanced,0.6916013882561972,0.021799641292285753,16,100,0.018718868506734893,1700,232,4.483546348218918e-06,8.632893235378503e-07,0.8874013516840971,0.8740078157023126,0.8332791877771406,0.8191789614062192,0.8478851707151351,0.9481301548464106,COMPLETE
2473,0.8381751367717687,2026-06-01 17:20:23.597231,2026-06-01 17:21:01.756265,0 days 00:00:38.159034,balanced,0.6564184745022984,0.019986026734147913,16,10,0.036437064594170794,1800,224,5.3736406893593046e-05,2.99784312094124e-06,0.930565267108009,0.8789385880506216,0.8381751367717687,0.8321849422716433,0.844261366853519,0.950390758136495,COMPLETE
2474,0.8364547126154589,2026-06-01 17:21:01.769323,2026-06-01 17:21:37.444095,0 days 00:00:35.674772,balanced,0.6685938898574699,0.022892366349215064,10,20,0.018317217024732872,1900,216,6.6974988844154786e-06,3.30750960812452e-07,0.9204894611819572,0.8766992503362858,0.8364547126154589,0.8242172512857303,0.8490742313572278,0.9495502495690769,COMPLETE
2475,0.8305015947408991,2026-06-01 17:21:37.456958,2026-06-01 17:21:58.995481,0 days 00:00:21.538523,balanced,0.6769769682645445,0.01943483195877451,16,10,0.44784488423744545,1700,232,2.2688056511203354e-05,1.7490401994602893e-06,0.9173445764768907,0.8712848562185157,0.8305015947408991,0.8126638527878111,0.8491591642602344,0.9467221473168456,COMPLETE
2476,0.839590685661599,2026-06-01 17:21:59.009025,2026-06-01 17:22:36.932440,0 days 00:00:37.923415,balanced,0.6606438387760987,0.02112618821560634,16,10,0.018905612627444546,1800,224,8.253160165820366e-05,5.549379462244984e-07,0.9317275996178073,0.880252760124619,0.839590685661599,0.8353489812261432,0.8438933242738237,0.9508793396764975,COMPLETE
2477,0.8369073823262805,2026-06-01 17:22:36.945397,2026-06-01 17:23:14.621651,0 days 00:00:37.676254,balanced,0.6842141821087062,0.025527023506499647,16,10,0.03350789429054641,1700,240,3.3042423358803004e-05,9.170434557108772e-07,0.9006875651767882,0.8787178106438458,0.8369073823262805,0.835878086505113,0.8379480210633599,0.9501860198020036,COMPLETE
2478,0.839786746903661,2026-06-01 17:23:14.634703,2026-06-01 17:23:52.321481,0 days 00:00:37.686778,balanced,0.6677072435932213,0.019493399097705234,16,20,0.0003707557705160071,1700,224,1.2345944306733407e-05,5.710438102674663e-07,0.9208523618787776,0.8799583909121104,0.839786746903661,0.8325424531331663,0.8471773965234132,0.9511084185597136,COMPLETE
2479,0.8369793785462035,2026-06-01 17:23:52.343279,2026-06-01 17:24:32.701490,0 days 00:00:40.358211,balanced,0.6619930477044306,0.022389301012413154,16,10,0.05812742516952666,1900,216,7.117193629300695e-06,3.275507324757406e-07,0.8991312833817554,0.8783603589036671,0.8369793785462035,0.8331395782337082,0.840864050733254,0.9498295567861422,COMPLETE
2480,0.8352505268703109,2026-06-01 17:24:32.714697,2026-06-01 17:25:11.710764,0 days 00:00:38.996067,,0.6728323467468315,0.02073388499442068,16,10,0.019420096565027543,1700,240,1.3375028221693382e-05,3.3763305545595625e-06,0.8519464428411498,0.8814723095676983,0.8352505268703109,0.8631912158985596,0.8090708340411075,0.9509539882357663,COMPLETE
2481,0.8374118722878466,2026-06-01 17:25:11.723789,2026-06-01 17:25:56.672312,0 days 00:00:44.948523,balanced,0.6550822301397055,0.024245912077825692,16,30,6.333522047480031e-05,1800,232,3.131093363183679e-05,1.7042171224350236e-06,0.8591370398205765,0.8787283222430822,0.8374118722878466,0.8338871560445266,0.8409772946039294,0.9502142779237984,COMPLETE
2482,0.8366362420245933,2026-06-01 17:25:56.685175,2026-06-01 17:26:33.913802,0 days 00:00:37.228627,balanced,0.6655449502240257,0.020333736985309533,16,20,0.043811517735375435,1700,216,4.509886250032057e-06,4.157103517441551e-07,0.8894980303748093,0.8774877552386652,0.8366362420245933,0.8286682613925382,0.8447709642715587,0.9497324976495672,COMPLETE
2483,0.838785502954913,2026-06-01 17:26:33.927155,2026-06-01 17:27:13.909364,0 days 00:00:39.982209,balanced,0.650255356588367,0.021631530270468588,12,10,0.017257916481777894,1800,224,1.817319226423368e-05,3.9937561228067736e-05,0.8605196080624008,0.87939066573768,0.838785502954913,0.8327823190060483,0.8448842081422342,0.9503890929389097,COMPLETE
2484,0.8397413246351468,2026-06-01 17:27:13.922625,2026-06-01 17:27:49.612535,0 days 00:00:35.689910,balanced,0.6780824526816059,0.02931044794586348,16,10,0.00036860556805766605,1700,232,9.78315058765812e-06,9.384734427834954e-07,0.917835128630375,0.8811358803628003,0.8397413246351468,0.8408989093572657,0.8385991733197441,0.9514030622298516,COMPLETE
2485,0.8369406984065192,2026-06-01 17:27:49.624606,2026-06-01 17:28:30.840405,0 days 00:00:41.215799,balanced,0.9803004465880572,0.019242642770518764,16,10,0.03324991273542294,1900,224,4.8489531462323866e-05,2.8908587549466155e-07,0.8498365082946149,0.8785601101276046,0.8369406984065192,0.8346535697295371,0.8392503255761282,0.9504137961805124,COMPLETE
